# wave, tp
2.438511102204408598e+04,5.766005659064262767e-01
2.441437835671342327e+04,5.771816172462860273e-01
2.444364569138276420e+04,5.777992815859941400e-01
2.447291302605210149e+04,5.784102339865289100e-01
2.450218036072144241e+04,5.789632727383122734e-01
2.453144769539078334e+04,5.794240393598379946e-01
2.456071503006012063e+04,5.798314922304289576e-01
2.458998236472945791e+04,5.802608249965701681e-01
2.461924969939879884e+04,5.806601298588551785e-01
2.464851703406813613e+04,5.809699161552178692e-01
2.467778436873747341e+04,5.812695620334474844e-01
2.470705170340681434e+04,5.816489854487782996e-01
2.473631903807615163e+04,5.821079081774489516e-01
2.476558637274548892e+04,5.824905588464662776e-01
2.479485370741482620e+04,5.828716970726154356e-01
2.482412104208416713e+04,5.831456755130731695e-01
2.485338837675350806e+04,5.833974741614998960e-01
2.488265571142284898e+04,5.835952111494144834e-01
2.491192304609218627e+04,5.837244938646586334e-01
2.494119038076152356e+04,5.837663486842988858e-01
2.497045771543086448e+04,5.837574858827172530e-01
2.499972505010020177e+04,5.836418038342613412e-01
2.502899238476953906e+04,5.834665806537198129e-01
2.505825971943887635e+04,5.833516681239774293e-01
2.508752705410821727e+04,5.832341007597791060e-01
2.511679438877755456e+04,5.831495561894349811e-01
2.514606172344689185e+04,5.830879850689314470e-01
2.517532905811623277e+04,5.830242191299668253e-01
2.520459639278557006e+04,5.829702132513931989e-01
2.523386372745490735e+04,5.829687204181983606e-01
2.526313106212424827e+04,5.829643755403224326e-01
2.529239839679358556e+04,5.829602236834395823e-01
2.532166573146292285e+04,5.830514819326952924e-01
2.535093306613226014e+04,5.831782026591184609e-01
2.538020040080160106e+04,5.833020944481618342e-01
2.540946773547093835e+04,5.834339721139044643e-01
2.543873507014028291e+04,5.835100190126928377e-01
2.546800240480962020e+04,5.835838113308352559e-01
2.549726973947895749e+04,5.836558735372137097e-01
2.552653707414829842e+04,5.839567364222458812e-01
2.555580440881763570e+04,5.842787747377117258e-01
2.558507174348697299e+04,5.845993446277255590e-01
2.561433907815631028e+04,5.848874546169628985e-01
2.564360641282565120e+04,5.851152367404401922e-01
2.567287374749498849e+04,5.853419839963562854e-01
2.570214108216432578e+04,5.855641304025929195e-01
2.573140841683366671e+04,5.857738169457639144e-01
2.576067575150300399e+04,5.859810958442742690e-01
2.578994308617234492e+04,5.861880646797965611e-01
2.581921042084168585e+04,5.863908451436213864e-01
2.584847775551102313e+04,5.865644134641991858e-01
2.587774509018036042e+04,5.866203239077958376e-01
2.590701242484970135e+04,5.866782021173069239e-01
2.593627975951903863e+04,5.867384698844928526e-01
2.596554709418837592e+04,5.867971153860538358e-01
2.599481442885771685e+04,5.868160804340112335e-01
2.602408176352705414e+04,5.863039927871842583e-01
2.605334909819639142e+04,5.856929122192829906e-01
2.608261643286573235e+04,5.850807407164170248e-01
2.611188376753506964e+04,5.844624903402977356e-01
2.614115110220440693e+04,5.837321011124604331e-01
2.617041843687374421e+04,5.828618782628772754e-01
2.619968577154308514e+04,5.819502977693197243e-01
2.622895310621242243e+04,5.810559594601646394e-01
2.625822044088175971e+04,5.800496321159640534e-01
2.628748777555110064e+04,5.790413022253311226e-01
2.631675511022043793e+04,5.780313992806661583e-01
2.634602244488977885e+04,5.770118237027566099e-01
2.637528977955911978e+04,5.760140596618182895e-01
2.640455711422845707e+04,5.747928111547716545e-01
2.643382444889779435e+04,5.733348689365329598e-01
2.646309178356713528e+04,5.718857285043391636e-01
2.649235911823647257e+04,5.705172095611527050e-01
2.652162645290580986e+04,5.693668798355988603e-01
2.655089378757515078e+04,5.681968125077027087e-01
2.658016112224448807e+04,5.669796072944827126e-01
2.660942845691382536e+04,5.655506563167923550e-01
2.663869579158316992e+04,5.631404652697795665e-01
2.666796312625250721e+04,5.607357030517946539e-01
2.669723046092184450e+04,5.564559262635083714e-01
2.672649779559118542e+04,5.531172377042592458e-01
2.675576513026052271e+04,5.503379969739011779e-01
2.678503246492986000e+04,5.485101105545786560e-01
2.681429979959920092e+04,5.466783795691513292e-01
2.684356713426853821e+04,5.442600865585450753e-01
2.687283446893787550e+04,5.417227763686711661e-01
2.690210180360721279e+04,5.389966216600522442e-01
2.693136913827655371e+04,5.358557843496001283e-01
2.696063647294589100e+04,5.327333272269378917e-01
2.698990380761522829e+04,5.296833782138271607e-01
2.701917114228456921e+04,5.267857796964064976e-01
2.704843847695390650e+04,5.239694273743668029e-01
2.707770581162324379e+04,5.216042692071609643e-01
2.710697314629258472e+04,5.193914619515199727e-01
2.713624048096192200e+04,5.171074421642058994e-01
2.716550781563125929e+04,5.149977693391301070e-01
2.719477515030060022e+04,5.128853250924332308e-01
2.722404248496993750e+04,5.112228074740827743e-01
2.725330981963927479e+04,5.096283358443886025e-01
2.728257715430861208e+04,5.080368361905611696e-01
2.731184448897795301e+04,5.067754131695926256e-01
2.734111182364729393e+04,5.057719047906902299e-01
2.737037915831663486e+04,5.047694274561529415e-01
2.739964649298597215e+04,5.038704248911390904e-01
2.742891382765530943e+04,5.031587709522747920e-01
2.745818116232465036e+04,5.024515138699737760e-01
2.748744849699398765e+04,5.017611016717332673e-01
2.751671583166332493e+04,5.012811462865603973e-01
2.754598316633266222e+04,5.007911974908991759e-01
2.757525050100200679e+04,5.002875768042203131e-01
2.760451783567134407e+04,4.997958584182178865e-01
2.763378517034068500e+04,4.993991795945716961e-01
2.766305250501002229e+04,4.990965861205038934e-01
2.769231983967935957e+04,4.987993059344454916e-01
