# wave, tp
4.289176803607214242e+04,3.816593714163090123e-01
4.291728056112224294e+04,3.813625722330192258e-01
4.294279308617234346e+04,3.810678295652429326e-01
4.296830561122244399e+04,3.807591914060507454e-01
4.299381813627253723e+04,3.804645713269438345e-01
4.301933066132263775e+04,3.801639033098094811e-01
4.304484318637274555e+04,3.798611485549068245e-01
4.307035571142284607e+04,3.795472877969646164e-01
4.309586823647293932e+04,3.792412784994638741e-01
4.312138076152303984e+04,3.789165950940039940e-01
4.314689328657314036e+04,3.785986492766051370e-01
4.317240581162324816e+04,3.782869117515068602e-01
4.319791833667334868e+04,3.779513548029724834e-01
4.322343086172344192e+04,3.776547298018860799e-01
4.324894338677354244e+04,3.773485254255514176e-01
4.327445591182364296e+04,3.770300962758003083e-01
4.329996843687374349e+04,3.767229068233545752e-01
4.332548096192385128e+04,3.764015261023228032e-01
4.335099348697394453e+04,3.760615242227955957e-01
4.337650601202404505e+04,3.757313656231052734e-01
4.340201853707414557e+04,3.754024743498868832e-01
4.342753106212424609e+04,3.750454005730913254e-01
4.345304358717434661e+04,3.746985594888774251e-01
4.347855611222443986e+04,3.743372343769488242e-01
4.350406863727454765e+04,3.739446527540738474e-01
4.352958116232464818e+04,3.735389880301233090e-01
4.355509368737474870e+04,3.731231635944408653e-01
4.358060621242484922e+04,3.726900838348635170e-01
4.360611873747494246e+04,3.722512119946866926e-01
4.363163126252504298e+04,3.718130115133461699e-01
4.365714378757515078e+04,3.713519126873041087e-01
4.368265631262525130e+04,3.708800486204312796e-01
4.370816883767535182e+04,3.703901342148515075e-01
4.373368136272544507e+04,3.698833223077908627e-01
4.375919388777554559e+04,3.693649546554867436e-01
4.378470641282564611e+04,3.688349903777583538e-01
4.381021893787575391e+04,3.683001393623497322e-01
4.383573146292585443e+04,3.677628679470986151e-01
4.386124398797594768e+04,3.672173856589532881e-01
4.388675651302604820e+04,3.666714672067223901e-01
4.391226903807614872e+04,3.661176656413649422e-01
4.393778156312624924e+04,3.655650694857077165e-01
